name_0,name_1,area_km2,bws_score,bwd_score,iav_score,sev_score,bws_label,bwd_label,iav_label,sev_label
Ireland,Tipperary,2249.66953858,0.0,0.0730440459464296,1.214431279193876,1.5466598624744612,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Waterford,1824.54772267,0.0,0.0730440459464296,1.214431279193876,1.5466598624744612,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Waterford,17.0331525137,0.0,0.0730440459464296,1.214431279193876,1.5466598624744612,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Cork,7542.60072334,0.0,0.0730440459464296,1.214431279193876,1.5466598624744612,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Cork,222.292533116,0.0,0.0730440459464296,1.214431279193876,1.5466598624744612,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Kerry,4348.09074703,0.0,0.0730440459464296,1.214431279193876,1.5466598624744612,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Kerry,230.373876558,0.0,0.0730440459464296,1.214431279193876,1.5466598624744612,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Laoighis,54.2321680502,0.0,0.2211029706352466,1.699554261175815,2.100348473263056,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Medium - High (0.66-1.00)
Ireland,Leitrim,295.112239085,0.0,0.2211029706352466,1.699554261175815,2.100348473263056,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Medium - High (0.66-1.00)
Ireland,Leitrim,377.174014863,0.0,0.2211029706352466,1.699554261175815,2.100348473263056,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Medium - High (0.66-1.00)
Ireland,Limerick,261.713205748,0.0,0.2211029706352466,1.699554261175815,2.100348473263056,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Medium - High (0.66-1.00)
Ireland,Limerick,71.5330114549,0.0,0.2211029706352466,1.699554261175815,2.100348473263056,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Medium - High (0.66-1.00)
Ireland,Limerick,197.497391656,0.0,0.2211029706352466,1.699554261175815,2.100348473263056,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Medium - High (0.66-1.00)
Ireland,Longford,965.14865706,0.0,0.2211029706352466,1.699554261175815,2.100348473263056,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Medium - High (0.66-1.00)
Ireland,Mayo,99.3495140915,0.0,0.2211029706352466,1.699554261175815,2.100348473263056,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Medium - High (0.66-1.00)
Ireland,Meath,6.96674851841,0.0,0.2211029706352466,1.699554261175815,2.100348473263056,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Medium - High (0.66-1.00)
Ireland,Meath,68.1028442384,0.0,0.2211029706352466,1.699554261175815,2.100348473263056,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Medium - High (0.66-1.00)
Ireland,Offaly,1377.54369277,0.0,0.2211029706352466,1.699554261175815,2.100348473263056,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Medium - High (0.66-1.00)
Ireland,Cavan,27.72067812,0.0,0.2211029706352466,1.699554261175815,2.100348473263056,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Medium - High (0.66-1.00)
Ireland,Cavan,279.076997073,0.0,0.2211029706352466,1.699554261175815,2.100348473263056,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Medium - High (0.66-1.00)
Ireland,Roscommon,695.160059242,0.0,0.2211029706352466,1.699554261175815,2.100348473263056,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Medium - High (0.66-1.00)
Ireland,Roscommon,1780.83328616,0.0,0.2211029706352466,1.699554261175815,2.100348473263056,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Medium - High (0.66-1.00)
Ireland,Sligo,153.570358431,0.0,0.2211029706352466,1.699554261175815,2.100348473263056,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Medium - High (0.66-1.00)
Ireland,Tipperary,1352.62804182,0.0,0.2211029706352466,1.699554261175815,2.100348473263056,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Medium - High (0.66-1.00)
Ireland,Tipperary,95.1057474256,0.0,0.2211029706352466,1.699554261175815,2.100348473263056,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Medium - High (0.66-1.00)
Ireland,Westmeath,1349.34133216,0.0,0.2211029706352466,1.699554261175815,2.100348473263056,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Medium - High (0.66-1.00)
Ireland,Westmeath,6.72310698013,0.0,0.2211029706352466,1.699554261175815,2.100348473263056,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Medium - High (0.66-1.00)
Ireland,Clare,362.907209714,0.0,0.2211029706352466,1.699554261175815,2.100348473263056,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Medium - High (0.66-1.00)
Ireland,Clare,257.282924996,0.0,0.2211029706352466,1.699554261175815,2.100348473263056,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Medium - High (0.66-1.00)
Ireland,Galway,830.144745111,0.0,0.2211029706352466,1.699554261175815,2.100348473263056,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Medium - High (0.66-1.00)
Ireland,Galway,831.732056844,0.0,0.2211029706352466,1.699554261175815,2.100348473263056,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Medium - High (0.66-1.00)
